,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
DIRC1,DIRC1,-0.24535353277136393,0.022590490550652032,sensitivity_hit,1.6460743383081389,0.03337208726154876,0.21848249339746198,target_non_hit,0.6605833565218389
DIS3L,DIS3L,0.3542393627916063,0.09945874976077348,resistance_hit,1.0023570043377554,-0.28724383143909044,0.3536902371622614,target_non_hit,0.45137692775967375
DLD,DLD,-0.2598233464569552,0.0010347990491583845,sensitivity_hit,2.985143979013724,0.13399562784238395,0.010405974373420997,up_hit,1.982717247966751
DLG5,DLG5,-0.2728633591138025,0.06927673401129314,sensitivity_hit,1.159412594927018,0.016064384311728592,0.8445497509184112,target_non_hit,0.07337476182663566
DLX5,DLX5,-0.28200874352668964,0.08065100767488254,sensitivity_hit,1.093390202051745,0.3091480248863772,0.17561351208788165,target_non_hit,0.7554420715765953
DNAJC13,DNAJC13,-0.2527213168166155,0.025014996902982364,sensitivity_hit,1.6017995465490211,0.16419125681021254,0.149819295869754,target_non_hit,0.8244322483850125
DNAJC17,DNAJC17,0.2007722782156692,0.017535307675995558,resistance_hit,1.7560866095478163,-0.08714024281798682,0.39108566330753547,target_non_hit,0.40772810442769436
DNAJC21,DNAJC21,0.23378420978930622,0.0013177672151849925,resistance_hit,2.8801613014943284,-0.11687542884312574,0.013148582568148437,target_non_hit,1.8811210620799779
DNAJC22,DNAJC22,0.24027020864105766,0.06428735385564359,resistance_hit,1.191874449950802,-0.3158753509914976,0.0862560985173267,essential_hit,1.064210189486097
DNAL4,DNAL4,0.37163224169911785,0.05545127174435386,resistance_hit,1.256088489096034,-0.2562736051830363,0.16357408761242342,target_non_hit,0.7862854934413066
DOCK7,DOCK7,-0.3888299934535218,0.14170507918748346,sensitivity_hit,0.8486145828960585,-0.09820672460194668,0.39848707207146444,target_non_hit,0.39958576365080284
DOK1,DOK1,-0.4301392611893136,0.16786021931461484,sensitivity_hit,0.7750522138032493,0.16406822194821213,0.14708338661330234,target_non_hit,0.8324363790034955
DPF3,DPF3,-0.42592098808080436,0.07095466305889674,sensitivity_hit,1.1490190579344675,-0.07662728227447484,0.40741787808020574,target_non_hit,0.3899599174536199
DPH6,DPH6,0.3318225237858181,0.07730671773570269,resistance_hit,1.1117827654764656,-0.18751120883187097,0.25077366629785336,target_non_hit,0.600718070640309
DPH7,DPH7,-0.339781409851696,0.11346896145032709,sensitivity_hit,0.9451229200949812,-0.16889567461109736,0.38496866694878973,target_non_hit,0.41457461679020846
DRD4,DRD4,0.32941937994880277,0.10572492102429999,resistance_hit,0.9758226305955668,-0.2835666236366145,0.03792299971340985,essential_hit,1.4210973172344028
DSCAM,DSCAM,-0.1714945683837934,0.015166295924736613,sensitivity_hit,1.8191204743136964,0.251737008291317,0.06163503033029812,up_hit,1.2101723859681963
DSPP,DSPP,0.3050779905283016,0.07255863650834256,resistance_hit,1.139310886952188,-0.13541082358017972,0.5408232875695723,target_non_hit,0.26694461616920423
DUSP9,DUSP9,0.3090360406832365,0.05690845684277396,resistance_hit,1.2448231907711236,-0.3214106117700215,0.09604120935508723,essential_hit,1.0175423799255656
DUXA,DUXA,-0.22750232310389062,0.0121020140172606,sensitivity_hit,1.9171423483780246,0.06173202046989967,0.4040943137481662,target_non_hit,0.39351726073074716
DVL3,DVL3,0.1868253172951612,0.024894269418052194,resistance_hit,1.6039006146130346,-0.10677083374786574,0.4916605359979132,target_non_hit,0.3083346497252294
DYRK1A,DYRK1A,-0.24283672382546614,0.04322897503603326,sensitivity_hit,1.3642250615163594,0.0976718210227047,0.031067472167593438,target_non_hit,1.5076940820629152
E2F1,E2F1,-0.24841986726219467,0.017537256103803456,sensitivity_hit,1.756038355793027,-0.034182405053008104,0.9834448386872556,target_non_hit,0.007249994591191168
E2F2,E2F2,-0.27231930242805813,0.012042698116228443,sensitivity_hit,1.9192762003112613,0.3814550911900228,0.08726510134677745,up_hit,1.0591594026029467
E2F5,E2F5,0.3596782660980103,0.09434643999424386,resistance_hit,1.0252744825687334,-0.11002453109219641,0.45927634745776663,target_non_hit,0.3379259199926505
E2F7,E2F7,-1.0548551385224112,0.007053110235461592,sensitivity_hit,2.15161932836601,-0.8118365219564726,0.009557729186904658,essential_hit,2.0196452791405193
EBP,EBP,0.27782050108434664,0.09453240402200994,resistance_hit,1.024419297567909,0.18586189321285604,0.26993159843900194,target_non_hit,0.5687462735596416
ECE2,ECE2,-0.2595290036890443,0.02527699716246061,sensitivity_hit,1.5972745203118448,0.1317765488953242,0.38691718142864406,target_non_hit,0.41238198458742736
EDAR,EDAR,-0.2674521423399711,0.06520506125981132,sensitivity_hit,1.1857186927359138,0.028131749131554546,0.62793909306003,target_non_hit,0.20208247860473186
EDEM1,EDEM1,0.2742695948615725,0.102132951354292,resistance_hit,0.990834118025089,-0.36719700543649153,0.21385817331969015,essential_hit,0.6698741470447253
EDN2,EDN2,-0.3214962131736773,0.14502513691136645,sensitivity_hit,0.8385567158633104,0.18314246306353935,0.2231739485692439,target_non_hit,0.6513565026240066
EEF1A1,EEF1A1,0.23073482937561854,0.0013073913614901108,resistance_hit,2.8835943889353226,-0.12857460690573733,0.5078340009512513,target_non_hit,0.2942782252205292
EGR1,EGR1,-0.3919290376255275,0.0658356301256851,sensitivity_hit,1.1815390033620734,-0.2153477923667649,0.02442183707194809,essential_hit,1.6122216704402041
EGR4,EGR4,-0.36187952796301204,0.1209333790171921,sensitivity_hit,0.9174538122722551,0.19901136153533075,0.05535653779283134,up_hit,1.256831080120817
EHF,EHF,-0.16636765848642673,0.00534013940152233,sensitivity_hit,2.272447405795093,0.12555160160311019,0.07537392081644409,target_non_hit,1.1227788929190363
EIF1AX,EIF1AX,-0.212868349752546,0.032251994932466256,sensitivity_hit,1.491443417110379,0.048700443270742376,0.2520254396804686,target_non_hit,0.598555618919977
EIF2AK1,EIF2AK1,-0.7080171457910772,0.07818684124691934,sensitivity_hit,1.1068663320388672,-0.3416884532502449,0.10504383607225763,essential_hit,0.9786294267263319
EIF2AK4,EIF2AK4,-1.9996519987691173,0.060179973388749655,sensitivity_hit,1.220548008638506,0.05710691680471491,0.6952291863406417,target_non_hit,0.1578720041074046
EIF2B5,EIF2B5,0.2935071557383028,0.004337000972341376,resistance_hit,2.3628104804838306,-0.14939960965289453,0.00735339521997924,essential_hit,2.1335120915498895
EIF5A,EIF5A,-0.4615400288793783,0.19677628118064153,sensitivity_hit,0.7060272512967635,0.06201700814820743,0.8293495637165125,target_non_hit,0.08126237946830756
EIF5A2,EIF5A2,0.17041734057221744,0.003482245711363371,resistance_hit,2.4581405878067595,-0.22928929258619993,0.0800902696854003,essential_hit,1.0964202439485824
ELAVL1,ELAVL1,-0.28365427884883054,0.035307724019935295,sensitivity_hit,1.4521302767003001,0.05500373055821347,0.3411907444603066,target_non_hit,0.46700275852542894
ELK3,ELK3,-0.21693241985557124,0.05036743937141394,sensitivity_hit,1.2978501276638852,-0.03319303778969681,0.8453265179707645,target_non_hit,0.07297550695273662
ELMSAN1,ELMSAN1,-0.38307912593110977,0.007728149874712051,sensitivity_hit,2.1119244640861887,-0.4419658870626512,0.027820487926970915,essential_hit,1.5556352574448782
EMC6,EMC6,0.2878235183482296,0.02659015819081222,resistance_hit,1.5752790789455118,-0.3660326418349588,0.04845896587550361,essential_hit,1.3146258580349643
EML5,EML5,0.21777106806209634,0.00047339606061870575,resistance_hit,3.3247753603880867,-0.039125003013453785,0.6882202882883454,target_non_hit,0.16227252880633872
ENG,ENG,-0.22194891680532938,0.04089917875000332,sensitivity_hit,1.3882854124797654,0.06783526572264442,0.4089528147002561,target_non_hit,0.38832679834344075
ENOX2,ENOX2,-0.328552627287688,0.0488855792291904,sensitivity_hit,1.3108192346358516,0.10437038048279135,0.4093585189620603,target_non_hit,0.3878961672880601
ENTPD7,ENTPD7,0.3334373846181468,0.09982859052338426,resistance_hit,1.000745060633247,-0.2601633022540213,0.38964198442820747,target_non_hit,0.409334253479475
EPB41,EPB41,0.2275369082973834,0.01458053360083579,resistance_hit,1.8362265819399919,0.027144255136189937,0.44588610174517646,target_non_hit,0.3507760643838463
EPCAM,EPCAM,0.19308078535451134,0.03053973353739034,resistance_hit,1.515134756531263,-0.10616290970522109,0.02219947493957445,target_non_hit,1.653657297330539
ERBB3,ERBB3,0.31262344738840603,0.1015645978379494,resistance_hit,0.9932576468052924,0.009675719777922845,0.8623531317461635,target_non_hit,0.06431485509928572
ERCC2,ERCC2,0.24594146962351834,0.016156028364753598,resistance_hit,1.7916653930209183,-0.21515722292260916,0.02146362615860947,essential_hit,1.6682969045677112
EREG,EREG,0.3247264332769501,0.08087496597149747,resistance_hit,1.0921858890545444,-0.2617898535877667,0.03617646305630855,essential_hit,1.4415738960228046
ESX1,ESX1,-0.3781616523367468,0.05655008504648237,sensitivity_hit,1.2475667375963468,0.09563487946820182,0.26080373719376293,target_non_hit,0.5836861896617421
ETF1,ETF1,0.19480700874255805,0.0005622225569479224,resistance_hit,3.2500917340372073,-0.26962970194435254,0.008371264451083719,essential_hit,2.0772089383444903
ETNPPL,ETNPPL,0.21692270669077315,0.04381318625058998,resistance_hit,1.3583951622353923,-0.06847544578033411,0.961090402056965,target_non_hit,0.017235759815381974
EXOC2,EXOC2,0.24835224279466347,0.0188150651323919,resistance_hit,1.7254942739378223,-0.3032181845200202,0.10844840514873984,essential_hit,0.9647768303735749
F12,F12,-0.36504370783284507,0.021206509568898625,sensitivity_hit,1.6735308071888,0.3290686616161042,0.01601517780306669,up_hit,1.795468235366561
FADS2,FADS2,-0.24267468347655452,0.06756556097871572,sensitivity_hit,1.1702746130533666,0.03175450013692149,0.4443372469891983,target_non_hit,0.3522872800882617
FAM102A,FAM102A,-0.3662303290696259,0.13122058532775674,sensitivity_hit,0.8819980293431767,0.06698553538885044,0.4442857273421881,target_non_hit,0.35233763822456365
FAM103A1,FAM103A1,-0.17357566427177615,0.012512403220753383,sensitivity_hit,1.9026592686219408,0.23199800798213074,0.02592757655591961,up_hit,1.5862380747299811
FAM117A,FAM117A,0.2427329733632885,0.05390054245092625,resistance_hit,1.2684068640849029,-0.24368283844994623,0.023302871420502407,essential_hit,1.632590561152311
FAM117B,FAM117B,-0.4810999039279625,0.14989593670057433,sensitivity_hit,0.8242101396162738,0.0678488081729854,0.46021905733290897,target_non_hit,0.33703540147972216
FAM127B,FAM127B,-0.2782868325055074,0.03208556013998529,sensitivity_hit,1.493690374525159,0.2077106857998435,0.017915955562060902,up_hit,1.746760023430725
FAM131B,FAM131B,-0.18788689703726144,0.008622868239035958,sensitivity_hit,2.0643482500465082,0.12687004080295208,0.09033455617956417,target_non_hit,1.0441460848219095
FAM133B,FAM133B,-0.13418430539521164,0.006336987119160503,sensitivity_hit,2.1981171756399807,0.2595117724077438,0.06517059220321103,up_hit,1.1859483325655764
FAM13A,FAM13A,-0.22326375353152392,0.005516604600896117,sensitivity_hit,2.2583281427058033,0.12002122610527415,0.2551969004299763,target_non_hit,0.5931246047719271
FAM151B,FAM151B,-0.20919919593257408,0.02289166676338891,sensitivity_hit,1.6403225847920748,0.011373379866473835,0.3236134782106894,target_non_hit,0.4899733987080042
FAM156B,FAM156B,0.19005932672238815,0.002273136120210022,resistance_hit,2.643374557022038,0.2039867789515736,0.0960752701216701,target_non_hit,1.0173883858156214
FAM159A,FAM159A,0.13897377285034876,0.011166891067175094,resistance_hit,1.952067720376249,-0.08243983031143316,0.5592742881484662,target_non_hit,0.25237514629291957
FAM19A1,FAM19A1,0.22300064131555283,0.01753215313154575,resistance_hit,1.756164744731808,-0.013534342612567288,0.7919329315897755,target_non_hit,0.10131159703907973
FAM210B,FAM210B,-0.2424672931525936,0.05919025943763846,sensitivity_hit,1.2277497564618707,-0.008580547890101542,0.9556406711343116,target_non_hit,0.019705375379533496
FAM25E,FAM25E,0.1994333397071939,0.004822047140565441,resistance_hit,2.3167685482540086,-0.17603568809755524,0.13417063448645644,target_non_hit,0.8723425264622877
FAM46C,FAM46C,0.37355602537570487,0.15136588954405306,resistance_hit,0.8199719825099261,-0.2280514327040827,0.12610536215832188,target_non_hit,0.8992664462876735
FAM47E-STBD1,FAM47E-STBD1,-0.2648141412913046,0.054148819870533944,sensitivity_hit,1.266411004030351,0.19924096755530366,0.06457177118211738,target_non_hit,1.189957300878189
FAM63B,FAM63B,-0.23047555243642304,0.01602285999950862,sensitivity_hit,1.7952599619630443,0.10297536412368717,0.2368996779134947,target_non_hit,0.6254355297394005
FAM78A,FAM78A,0.2367743565982631,0.042552052673239874,resistance_hit,1.3710794850938668,-0.19865638786537895,0.2303765444896666,target_non_hit,0.6375617401674825
FAM96A,FAM96A,-0.27446355495871444,0.09115658159406077,sensitivity_hit,1.0402119693919736,0.04371394777788792,0.3918325180121983,target_non_hit,0.40689952493332354
FAT2,FAT2,0.2972661345379259,0.006793426416783472,resistance_hit,2.1679111243105216,-0.29630133103162165,0.03018654268420655,essential_hit,1.5201866246103002
FBXO28,FBXO28,0.18916082323563543,0.002049444180792289,resistance_hit,2.6883639057466113,-0.04184910503152602,0.5922699266472345,target_non_hit,0.22748031872279173
FBXO30,FBXO30,0.17102848289633302,0.001494304559768622,resistance_hit,2.8255608783258905,-0.1316845605554781,0.32824869514103255,target_non_hit,0.4837969916487666
FBXO39,FBXO39,0.29238677373295197,0.04978302862753662,resistance_hit,1.3029186859472641,-0.11189281089202503,0.0026154114996271628,essential_hit,2.5824599710576304
FBXW5,FBXW5,-0.14886808369192428,0.0011685948975980805,sensitivity_hit,2.9323360142689787,0.0375263650089237,0.8123766372801791,target_non_hit,0.09024257473817521
FBXW7,FBXW7,0.420816598244679,0.017566072039551912,resistance_hit,1.755325340511607,0.23442235503633846,0.0028714199882746683,up_hit,2.541903280770566
FCN3,FCN3,-0.22831747121376397,0.05391558595424742,sensitivity_hit,1.268285670519155,0.143520650216398,0.2949166996918915,target_non_hit,0.5303006347771444
FDFT1,FDFT1,0.25254941983549833,0.014691726543730247,resistance_hit,1.832927163749983,0.09701639532846744,0.4485341807225118,target_non_hit,0.3482044557780953
FDPS,FDPS,0.2746720333268217,0.04120690911336553,resistance_hit,1.3850299602231086,-0.25019800744365267,0.05414879106523871,essential_hit,1.266411235060023
FGD2,FGD2,-0.42417634887567984,0.22372871879882616,sensitivity_hit,0.6502782643820656,0.13238359147848092,0.24337996785244956,target_non_hit,0.6137151705971872
FKBP10,FKBP10,0.23836828948039143,0.0360805060354548,resistance_hit,1.4427273800307467,-0.2807399428281763,0.18769124581827995,target_non_hit,0.7265559830071886
FKBP7,FKBP7,0.18733260278033873,0.03619057541243686,resistance_hit,1.4414045117671943,-0.04585279772137163,0.8442858713969292,target_non_hit,0.07351047831613321
FNDC1,FNDC1,0.3262965466968509,0.041587894237398365,resistance_hit,1.3810330691573227,-0.24284278841026818,0.023212901939939107,essential_hit,1.6342705632182886
FOSB,FOSB,-0.4188806870030867,0.14328008751745847,sensitivity_hit,0.8438141618858697,0.13175116284492372,0.19646039693872255,target_non_hit,0.7067249828173818
FOXA1,FOXA1,0.3259702339396083,0.08649876515948068,resistance_hit,1.062990092399365,0.0657460181411486,0.8133124201484043,target_non_hit,0.08974259550911043
FOXO4,FOXO4,-0.30369318695204256,0.13022410871459722,sensitivity_hit,0.8853086063019219,0.09773472620524319,0.8689300583482922,target_non_hit,0.061015179242746305
FRMD6,FRMD6,-0.24113000114435756,0.02111531792270671,sensitivity_hit,1.6754023752365752,0.1093452453600694,0.33372233436073573,target_non_hit,0.47661472722281784
FSCN1,FSCN1,-0.20250872995323851,0.04601452048361477,sensitivity_hit,1.337105099387834,-0.07319053328369811,0.5167579528095038,target_non_hit,0.28671283093733435
FSD1,FSD1,-0.2611426051528385,0.041024410864876786,sensitivity_hit,1.3869576469590918,-0.098018184285797,0.479192366579939,target_non_hit,0.31949010877111395
FYCO1,FYCO1,-0.1854146555219538,0.031303184616457605,sensitivity_hit,1.5044114774375916,0.09677573909731318,0.09772753163307117,target_non_hit,1.0099830703453756
FZD4,FZD4,-0.1474257117872506,0.0008795335283015768,sensitivity_hit,3.0557476003465776,0.14028011514257224,0.009374145236543854,up_hit,2.028068322104379
G0S2,G0S2,-0.10514359638279351,4.5580081065754025e-05,sensitivity_hit,4.3412249067471675,0.13864066550018972,0.13228300495360606,target_non_hit,0.8784959481705911
GARS,GARS,0.2853946372399789,0.10287395484090871,resistance_hit,0.9876945640191082,-0.25518742182315773,0.2761604241125511,target_non_hit,0.5588385589979116
GAS2L2,GAS2L2,0.2450204348004735,0.07844862461848684,resistance_hit,1.105414666173129,-0.2375089539706797,0.12593018744665577,target_non_hit,0.8998701501938513
GCLC,GCLC,0.2959599397437535,0.011982349219584151,resistance_hit,1.9214580272654118,-0.24187248161735506,0.21103605982669485,target_non_hit,0.6756433302676617
GFPT2,GFPT2,0.4165051700551959,0.22659682378770046,resistance_hit,0.644746181944566,-0.31326841147420686,0.3918045748214633,target_non_hit,0.40693049736599446
GFRA3,GFRA3,0.2555536257344479,0.08291743669823015,resistance_hit,1.0813541321090623,-0.2330805282849641,0.06761262145763924,essential_hit,1.1699722253933234
GGCX,GGCX,-0.17759914117292652,0.008149547223542511,sensitivity_hit,2.0888665193311136,0.06816955161051179,0.21946114105192885,target_non_hit,0.6586423670880492
GGTLC1,GGTLC1,-0.21474497306070864,0.018474408049501196,sensitivity_hit,1.7334294682215694,0.240328506364022,0.024909383724468596,up_hit,1.6036370170790477
GJB7,GJB7,-0.18458899248087382,0.00911055720059483,sensitivity_hit,2.040455060815862,0.13468078203986641,0.03331922873705623,target_non_hit,1.4773050600598858
GLI1,GLI1,0.2121148703901111,0.018658278674431546,resistance_hit,1.7291284247201821,-0.15928645223322105,0.18377534236444318,target_non_hit,0.7357127595083023
GLIS3,GLIS3,-0.3841563961416927,0.03404758302143881,sensitivity_hit,1.4679137124651054,0.6301371849096741,0.01630950721171798,up_hit,1.7875591608766346
GMIP,GMIP,-0.21145925355557496,0.0493752389973116,sensitivity_hit,1.3064907891890294,0.0015172776869407656,0.7315243480537096,target_non_hit,0.13577121424216596
GNA14,GNA14,-0.30454069963268804,0.027915573477395463,sensitivity_hit,1.5541534458894932,0.21695674589419886,0.07355257087506643,up_hit,1.133402142823031
GNB3,GNB3,0.16261305876924492,0.01448622273439125,resistance_hit,1.8390448415449823,-0.009318264181625105,0.9758248853936393,target_non_hit,0.010628110745858189
GNGT1,GNGT1,0.33297748007040023,0.11283755643085996,resistance_hit,0.9475463273384045,-0.1927960580477238,0.01664315672511618,essential_hit,1.7787642971392843
GNPAT,GNPAT,0.4118416013179331,0.04132522276141675,resistance_hit,1.3837847967088845,-0.2996655961137922,0.007135280871387136,essential_hit,2.1465889267549807
GOLGA6L4,GOLGA6L4,0.20128062366930669,0.013525950868945107,resistance_hit,1.8688321944195319,-0.0064085383007368435,0.5818561423827339,target_non_hit,0.23518437667665604
GPAT2,GPAT2,0.27834810975024143,0.08041423247254563,resistance_hit,1.0946670788975101,-0.14202035669779445,0.5431426100721939,target_non_hit,0.2650861250414213
GPC5,GPC5,-0.37224314534899455,0.10646192014090114,sensitivity_hit,0.9728057051830117,0.05507841902998608,0.49282404846752953,target_non_hit,0.30730810794200764
GPHB5,GPHB5,0.1680640921934229,0.0198124791080484,resistance_hit,1.7030611783947198,-0.09055110077163923,0.0859223853480825,target_non_hit,1.0658936747412404
GPR108,GPR108,-0.33855362752703105,0.14768890163382847,sensitivity_hit,0.8306521393548375,0.188256877635211,0.042722955512955595,up_hit,1.3693387110691708
GPR50,GPR50,-0.3903520497232383,0.027277696543716534,sensitivity_hit,1.5641923063245888,-0.28538040518569624,0.2841641487913269,target_non_hit,0.5464307151637865
GPR6,GPR6,-0.1656176666643215,0.01589883575224643,sensitivity_hit,1.7986346772448076,-0.019990896426826943,0.9883815965951703,target_non_hit,0.005075349643465286
GPR98,GPR98,-0.19607456980270932,0.005298921212400893,sensitivity_hit,2.275812537793448,0.2573751364636661,0.1409460948608693,target_non_hit,0.8509469524555237
GPT,GPT,-0.2551685631609312,0.0873142425557492,sensitivity_hit,1.058914909113888,-0.04612978904368307,0.7813539040179673,target_non_hit,0.10715221356316736
GRAP2,GRAP2,-0.2526583548623786,0.07538672462850399,sensitivity_hit,1.1227051253264142,0.17704336798716488,0.028693743637871725,up_hit,1.5422127861839579
GRASP,GRASP,-0.29928230932278765,0.0696755679893282,sensitivity_hit,1.1569194822683995,0.19432424883167698,0.07469434575198393,target_non_hit,1.1267122723700531
GRB10,GRB10,-0.6327064472397108,0.006045009142582063,sensitivity_hit,2.2186030379678185,-0.21608082117826596,0.26580915936037014,target_non_hit,0.5754300580391469
GRID2IP,GRID2IP,0.25104064847042135,5.867466642602452e-06,resistance_hit,5.231549370749373,-0.19128416676134355,0.013450692100721136,essential_hit,1.8712553686139173
GRIN2D,GRIN2D,0.23200346880890668,0.06777080426013579,resistance_hit,1.1689573604029666,-0.18887827785930225,0.4791299068691987,target_non_hit,0.3195467200145458
GSC,GSC,-0.33753280114269596,0.11296295242416038,sensitivity_hit,0.9470639653294108,0.08680099785671243,0.38104305224620955,target_non_hit,0.41902595267960385
GSK3B,GSK3B,-0.2988510088958127,0.04277273028448007,sensitivity_hit,1.368833026815006,-0.001074109606217159,0.8336915049046738,target_non_hit,0.07899462382600778
GSKIP,GSKIP,0.3264714431416973,0.06309345691645094,resistance_hit,1.2000156767688568,-0.297748676593556,0.0327265961684678,essential_hit,1.4850991624929395
GSTCD,GSTCD,0.24677684125171181,0.011661853972929409,resistance_hit,1.9332324010171886,-0.12993061762650804,0.0701346162655935,target_non_hit,1.1540675748657383
GSTM2,GSTM2,0.40647479486639665,0.12446018667563359,resistance_hit,0.9049695519604445,-0.09306346244457615,0.6172365283892428,target_non_hit,0.20954838006765575
GTF3C4,GTF3C4,0.1404502779781378,0.0008614496681387426,resistance_hit,3.0647700919689047,-0.1398226710108593,0.3954052179439129,target_non_hit,0.40295760384051593
GUCA2A,GUCA2A,-0.3479118926448299,0.07770082649927608,sensitivity_hit,1.1095743616087916,0.17177319815646008,0.017895736087381597,up_hit,1.7472504335068115
GZF1,GZF1,-0.21610103788396304,0.046083731367719115,sensitivity_hit,1.336452363638605,-0.074957092165245,0.8518991203399566,target_non_hit,0.06961183020232688
HAAO,HAAO,0.325065221178441,0.026257399039833748,resistance_hit,1.5807482957100631,-0.2770183038734828,0.046081625119096976,essential_hit,1.3364722134431115
HAND1,HAND1,-1.0740380805524268,0.20277894689880321,sensitivity_hit,0.6929771367169043,0.267440094355272,0.15458628003728087,target_non_hit,0.810829053551652
HAPLN3,HAPLN3,0.36809601039742174,0.14420063783078724,resistance_hit,0.8410328186333813,-0.0960289575717536,0.3955948380767543,target_non_hit,0.40274938393382587
HBZ,HBZ,-0.3480871910498096,0.03693866326528741,sensitivity_hit,1.432518824840919,0.30636599478070775,0.03383848453679861,up_hit,1.470589095161487
HCLS1,HCLS1,0.2368248569850729,0.0450793079947823,resistance_hit,1.3460227593596092,-0.15562556148385612,0.05321205228268427,target_non_hit,1.2739899908806314
HCST,HCST,-0.20654595410407386,0.04873174922773734,sensitivity_hit,1.3121879993242382,0.08657303896161335,0.30821543339336144,target_non_hit,0.5111456184736696
HDDC2,HDDC2,-0.2348053297065483,0.06595666676303312,sensitivity_hit,1.1807413003137477,0.11012916727104027,0.42227975147890134,target_non_hit,0.3743997427091451
HDGFRP2,HDGFRP2,-0.40368325338606387,0.02415864164495287,sensitivity_hit,1.6169274882084328,0.038265830558883586,0.6900702021788638,target_non_hit,0.16110672539604529
HDHD2,HDHD2,-0.29974414166529595,0.047749953030017146,sensitivity_hit,1.3210270512805364,0.07844536007394816,0.5087205249702679,target_non_hit,0.2935207398573316
HELZ,HELZ,0.36367490248839857,0.04132243786613695,resistance_hit,1.3838140646795438,-0.4223417759422044,0.009814267185913576,essential_hit,2.008142122859242
HERC1,HERC1,-0.27907611621782635,0.027049281336246556,sensitivity_hit,1.567844269036104,0.006178281389025504,0.7296485276094429,target_non_hit,0.13688628957527313
HERC5,HERC5,-0.3705218594747019,0.010494008335520189,sensitivity_hit,1.979058595172082,0.09386933014584671,0.3972420727663819,target_non_hit,0.4009447606735548
HES7,HES7,0.4067572894802239,0.010681750855674767,resistance_hit,1.9713575558620606,-0.7200133024082351,0.03289221747947121,essential_hit,1.4829068468993774
HEY2,HEY2,0.17481500244631665,0.013734775298910935,resistance_hit,1.8621784412482472,-0.253817626736911,0.0012718997470987606,essential_hit,2.895547119031686
HIBCH,HIBCH,-0.2972241118804642,0.06273330175559921,sensitivity_hit,1.2025018542369121,0.19217732843060573,0.00014600747147972885,up_hit,3.8356249199731343
HIST1H3G,HIST1H3G,0.32621937225572406,0.11988291257876905,resistance_hit,0.9212427143289814,0.03436473484730721,0.899262712016262,target_non_hit,0.046113414260637926
HIST1H4A,HIST1H4A,0.40094218091478534,0.077060424075515,resistance_hit,1.113168605326271,-0.17195580031983168,0.32647812970087925,target_non_hit,0.4861459061755912
HIST1H4D,HIST1H4D,0.2807305583674819,0.002885141701263794,resistance_hit,2.5398328519828857,-0.20178004666551677,0.20542784103756095,target_non_hit,0.6873406980824457
HIST2H2BF,HIST2H2BF,0.27900398570173807,0.015106124933470187,resistance_hit,1.8208469278413972,-0.006964589154629349,0.896703373644163,target_non_hit,0.04735119630296417
HK2,HK2,-1.1886011442944018,0.0007961813722381229,sensitivity_hit,3.098987987551758,0.15311415679713244,0.11778395702738968,target_non_hit,0.9289138593702944
HLA-DQA2,HLA-DQA2,-0.1873285888193902,0.013228315474681188,sensitivity_hit,1.8784954563891572,0.05468419447374462,0.18081514254380865,target_non_hit,0.7427652019146377
HMHB1,HMHB1,-0.2836700686741323,0.002582394122565582,sensitivity_hit,2.5879774753952294,-0.046365051707990546,0.8412200025031444,target_non_hit,0.07509040922221231
HMOX2,HMOX2,-0.15854827272594432,0.0069496740397214625,sensitivity_hit,2.1580355646286042,-0.06316612728867366,0.8630389275214158,target_non_hit,0.0639696149146107
HNF4A,HNF4A,0.1506698775293612,0.002241143268571878,resistance_hit,2.6495303796267526,-0.09100235336911548,0.8186068609059476,target_non_hit,0.08692461976757881
HNRNPH1,HNRNPH1,-0.3790990534458209,0.042214944994030924,sensitivity_hit,1.3745337722750295,-0.1071543372536281,0.592677255672382,target_non_hit,0.22718173873956887
HOXA13,HOXA13,-0.48282243008218995,0.020571204808834703,sensitivity_hit,1.6867402719170497,-0.7420085647030717,0.08473245921302762,essential_hit,1.0719501887642628
HOXB13,HOXB13,-0.5275180101353941,0.15092977515797773,sensitivity_hit,0.8212250749281685,-0.504609668333264,0.2761367795849279,essential_hit,0.5588757443677144
HOXC13,HOXC13,-0.38633806052039404,0.12227082288067449,sensitivity_hit,0.9126771649888749,-0.6357104729213082,0.09754631683658643,essential_hit,1.0107891240936002
HPCAL1,HPCAL1,-0.23656065356964864,0.022569160470173634,sensitivity_hit,1.6464845955501588,0.18885243873567248,0.2655367425674893,target_non_hit,0.5758753766907546
HPS1,HPS1,0.2522312237478035,0.055525197302056684,resistance_hit,1.2555098895639594,-0.2705677724804681,0.13706509110616966,target_non_hit,0.8630731409101852
HRSP12,HRSP12,0.24585151361732174,0.07274670085117306,resistance_hit,1.1381866976632875,-0.22520025056415616,0.17001284660540408,target_non_hit,0.7695182609802955
HSF5,HSF5,-0.23439261913256035,0.004243065893513833,sensitivity_hit,2.372320223720718,0.2948089636430167,0.0042297633977538334,up_hit,2.373683925278336
HSFY1,HSFY1,-0.24521712106899538,0.07358006555507415,sensitivity_hit,1.1332398295764563,0.2729539102033449,0.14621261944267508,target_non_hit,0.8350151423042765
