,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
GOT1,GOT1,0.15045113148498027,0.014475219772420809,resistance_hit,1.8393748338025941,-0.010421286089661308,0.5568612522397455,target_non_hit,0.25425300032520864
GPAT2,GPAT2,0.27113616371030397,0.05193415091988883,resistance_hit,1.284546964338163,-0.14202035669779445,0.5431426100721939,target_non_hit,0.2650861250414213
GPBP1,GPBP1,0.15825174675146236,0.01494514395071298,resistance_hit,1.825499897506652,-0.22455175684679732,0.057314851515454304,essential_hit,1.2417328283732854
GPC3,GPC3,-0.1445683424375197,0.015833964657156793,sensitivity_hit,1.8004103287798428,0.09233845135488039,0.20637954686764312,target_non_hit,0.6853333454298185
GPHB5,GPHB5,0.24527341949065265,0.04549942363613663,resistance_hit,1.3419941047325763,-0.09055110077163923,0.0859223853480825,target_non_hit,1.0658936747412404
GPIHBP1,GPIHBP1,0.21708780047773,0.014486809091931143,resistance_hit,1.839027263001904,-0.08478096647962996,0.4544387830418421,target_non_hit,0.3425246118429923
GPR108,GPR108,-0.22856296843438204,0.011799107882195538,sensitivity_hit,1.9281508279893276,0.188256877635211,0.042722955512955595,up_hit,1.3693387110691708
GPR137,GPR137,-0.18570638852967628,0.03229785681857381,sensitivity_hit,1.4908262950914337,-0.21090158621534508,0.2500457407751181,target_non_hit,0.6019805387312605
GPSM2,GPSM2,-0.26081846995517505,0.07931742306734284,sensitivity_hit,1.1006314039701761,0.20351193083587185,0.04100864837001042,up_hit,1.3871245446632514
GPT,GPT,-0.2967227366273451,0.06873932606592566,sensitivity_hit,1.1627947300877144,-0.04612978904368307,0.7813539040179673,target_non_hit,0.10715221356316736
GPT2,GPT2,-0.3393382292631921,0.12034538825049518,sensitivity_hit,0.9195705476468413,0.041932802175818885,0.849710504211945,target_non_hit,0.07072901291901063
GRAP2,GRAP2,-0.30027761640547723,0.07396280964897628,sensitivity_hit,1.130986599515706,0.17704336798716488,0.028693743637871725,up_hit,1.5422127861839579
GRB2,GRB2,-0.27629297829737504,0.062410513174278176,sensitivity_hit,1.2047422463913815,-0.15894380738833233,0.028335181488091592,essential_hit,1.5476740013381975
GRIN2D,GRIN2D,0.31155096457080944,0.13446056111465887,resistance_hit,0.8714050807319601,-0.18887827785930225,0.4791299068691987,target_non_hit,0.3195467200145458
GSTK1,GSTK1,-0.22020038231783268,0.021656614312873176,sensitivity_hit,1.664409437838445,0.077270607115965,0.21703660385397505,target_non_hit,0.6634670149477965
GSTM2,GSTM2,0.31599366881859164,0.04682431984803848,resistance_hit,1.3295285223005961,-0.09306346244457615,0.6172365283892428,target_non_hit,0.20954838006765575
GTF3C2,GTF3C2,-0.24568214926713772,0.013351987182195227,sensitivity_hit,1.8744540932479645,0.26008073947188554,0.15776583782949577,target_non_hit,0.8019870318512158
GVQW1,GVQW1,0.28526267557327856,0.09075192889525158,resistance_hit,1.0421441354415877,-0.16506640097993822,0.012652970949799768,essential_hit,1.8978074890641954
GYG1,GYG1,-0.37051003105044167,0.12883965922377896,sensitivity_hit,0.8899504325439643,-0.07491088928752927,0.697220238759857,target_non_hit,0.15663001477180613
H2AFZ,H2AFZ,-0.2992108147833156,0.06350521898577863,sensitivity_hit,1.1971905820531215,0.1395460966312676,0.5613386057528946,target_non_hit,0.25077508838981755
