target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
SFRP5,-0.27028882790374675,0.009454604300328809,sensitivity_hit,2.0243566427871937,0.25421091606021307,0.008115633671582193,up_hit,2.090677564645224
SFT2D3,0.23493076760235648,0.02135479714500861,resistance_hit,1.6705045496982587,-0.08674176708211867,0.7788792066697886,target_non_hit,0.10852989013802582
SGOL1,0.346876537446803,0.020169367408927084,resistance_hit,1.6953077227649513,-0.9588673256705925,0.00010538962657879937,essential_hit,3.977202134297062
SGPL1,-0.2546374788308924,0.030545661676375273,sensitivity_hit,1.5150504627962977,0.04580681809823102,0.31282622794218096,target_non_hit,0.5046968420155122
SGPP2,-0.21931896397750572,0.0002973970636686549,sensitivity_hit,3.5266633237723553,-0.252937282936413,0.4689692429125816,target_non_hit,0.32885563931340744
SGSH,-0.219025393493481,0.046561849319645986,sensitivity_hit,1.3319697789301659,0.10427586643925031,0.22586527080941532,target_non_hit,0.6461505413476096
SH2D3A,-0.268441115236168,0.012429498616384264,sensitivity_hit,1.905546389663211,-0.7604758522579796,0.3164941671955871,target_non_hit,0.49963428936894105
SH2D6,0.31460338136147864,0.008392140243547891,resistance_hit,2.0761272671297926,-0.15153901092734992,0.8397485915563571,target_non_hit,0.07585071589334207
SH3BGR,-0.25298740038971096,0.08465232833461082,sensitivity_hit,1.0723610922630524,-0.1967862652967436,0.24767195752599538,target_non_hit,0.6061231633017479
SHARPIN,0.187942881287641,0.044166645505366996,resistance_hit,1.3549055845276934,-0.21892956152542337,0.1893940897414846,target_non_hit,0.7226335777757722
SHC1,-0.25540253204450103,0.016035284643007193,sensitivity_hit,1.7949233264876363,-0.39623783224114,0.1945983361777006,target_non_hit,0.7108608772841755
SHQ1,0.2862167432377145,0.06881814598165227,resistance_hit,1.1622970318136634,-0.6376700780669747,0.013156394074762831,essential_hit,1.880863126529321
SIDT1,-0.211564696763622,0.05862595507449178,sensitivity_hit,1.2319100691348057,0.0629060602121821,0.1736395368809514,target_non_hit,0.7603513811512108
SIGLEC10,-0.23020832087338747,0.08004004940876898,sensitivity_hit,1.0966926519455076,0.11892704210973681,0.15783050676680824,target_non_hit,0.8018090490355126
SIK3,-0.31551557842106037,0.0005047972043289946,sensitivity_hit,3.296883058969653,0.15605996885551637,0.06881184367581765,target_non_hit,1.1623368059451005
SIKE1,-0.1694006140196082,0.0179152920829842,sensitivity_hit,1.7467761068953456,0.3251336765074724,0.0008534808739156382,up_hit,3.0688062067647937
SIX1,-0.34258274611180656,0.026065057283865444,sensitivity_hit,1.5839413162754494,0.18149539090209288,0.13271866504750962,target_non_hit,0.8770679953186561
SIX4,0.2276401404880808,0.07302386572466707,resistance_hit,1.1365351801721992,-0.07039802005654276,0.9249410795829877,target_non_hit,0.03388593172257751
SKP2,-0.3547067533926036,0.07776864433429335,sensitivity_hit,1.1091954716153694,-0.49998093431480095,0.003969652800138708,essential_hit,2.4012474765058687
SLC10A2,-0.2785829929308334,0.016365523236734264,sensitivity_hit,1.7860701049179228,-0.7171094809881737,0.20336723238870244,essential_hit,0.6917190216157356
SLC16A1,-0.31036679917504717,0.027145834931335773,sensitivity_hit,1.5662967960972514,-0.2279136552189255,0.2578846675231488,target_non_hit,0.5885744779785244
SLC16A10,-0.3922599933335452,0.001495819228716305,sensitivity_hit,2.825120888232713,-0.16751952665940112,0.57434785112103,target_non_hit,0.24082499947349154
SLC16A12,-0.47079909574556134,0.07644624919077737,sensitivity_hit,1.1166438182400127,0.32615921035186135,0.02202307076250718,up_hit,1.657122125771524
SLC17A7,0.3561539631635517,0.08622391117939489,resistance_hit,1.064372281121386,-0.710197098703647,0.08319143460961971,essential_hit,1.079921386368789
SLC1A1,-0.3416819067907412,0.07104115359737549,sensitivity_hit,1.1484899949081329,0.1832769455485909,0.2590456295571685,target_non_hit,0.5866237304381088
SLC22A1,-0.23421000241356404,0.02200299149078802,sensitivity_hit,1.657518269195059,0.194292581462795,0.018265581758034923,target_non_hit,1.7383664909702243
SLC22A11,0.3373162292193864,0.002454513525845914,resistance_hit,2.6100345703336947,0.11923315903727585,0.1683572469338781,target_non_hit,0.773768184677406
SLC22A15,-0.28622771333752384,0.059627144909678145,sensitivity_hit,1.224555985215011,0.23272381083953775,0.05441544151653911,target_non_hit,1.2642778426946881
SLC22A4,-0.37886514658897896,0.033627151349438396,sensitivity_hit,1.4733099214340906,-0.03137525623560474,0.8339487035146751,target_non_hit,0.07886066215082334
SLC25A16,0.27728715601597165,0.024472168789783214,resistance_hit,1.611327540591102,-0.12385684125453948,0.07882430989737291,target_non_hit,1.1033398227884288
SLC25A34,-0.1865419142085846,0.031426939742712885,sensitivity_hit,1.5026979071644246,-0.02811165148002489,0.8647711861563736,target_non_hit,0.0630987893389306
SLC25A44,-0.1847441318999799,0.03944847682267578,sensitivity_hit,1.4039697610294077,0.09551706813503325,0.05437202925114364,target_non_hit,1.2646244581307473
SLC28A1,-0.20846277286091225,0.020209079397840828,sensitivity_hit,1.6944534698367062,0.17910769899520024,0.04837014370442863,target_non_hit,1.3154226223500671
SLC2A11,-0.333447162520927,0.018070627234661425,sensitivity_hit,1.7430267727393085,-0.43873136820059094,0.34435065632708106,target_non_hit,0.4629990849192361
SLC2A6,-0.25725654485569366,0.10218022667196507,sensitivity_hit,0.9906331382335709,0.047392560797420824,0.3405284618627916,target_non_hit,0.46784658327139383
SLC33A1,0.5279955208324517,0.1246264011149324,resistance_hit,0.904389946088006,-1.576885795605383,0.0034144430373859586,essential_hit,2.466680128151406
SLC35A4,0.30265120340419216,0.026418174410325186,resistance_hit,1.5780971969756745,-0.8573392718916232,0.08054379183228798,essential_hit,1.0939679285766741
SLC35B1,0.649030777659966,0.002634034794647788,resistance_hit,2.5793784924631766,-1.9995794157538742,0.00028001531391409496,essential_hit,3.5528182166344906
SLC35G1,-0.24969223909038157,0.025298805344242822,sensitivity_hit,1.5968999865179778,0.11370755997835871,0.34787965204207644,target_non_hit,0.4585709729893569
SLC35G3,-0.22956460144966168,0.0033227134204467097,sensitivity_hit,2.478507114419669,-0.18435804787728882,0.6452415751563314,target_non_hit,0.1902776572792547
SLC35G6,0.387099734112072,0.08368536775467453,resistance_hit,1.0773504710261534,-0.11547993768280056,0.9477193257465708,target_non_hit,0.02332026321868472
SLC38A7,0.3622258328614949,0.014576218555885034,resistance_hit,1.8363551285088886,-0.28609713095310846,0.062217324159202725,target_non_hit,1.2060886709496264
SLC39A12,-0.3083709400964354,0.047349285614873636,sensitivity_hit,1.3246865690547691,0.10945557287175767,0.14623879390441086,target_non_hit,0.8349374034128902
SLC39A2,-0.2272710178830583,0.05340723628621929,sensitivity_hit,1.2723998952886724,0.22891379833428424,0.03570880115129782,target_non_hit,1.4472247300960959
SLC39A4,0.2999781119522208,0.059007142375184674,resistance_hit,1.2290954170630723,0.2409554036626389,0.028057497938510357,target_non_hit,1.5519510603193387
SLC3A1,-0.17766073342871663,0.025869580157508284,sensitivity_hit,1.5872106194766142,0.060110490516952136,0.22866535979964295,target_non_hit,0.6407996210832847
SLC3A2,1.1286313097952132,0.336160969830142,resistance_hit,0.4734527119893141,-1.6899649869719044,0.19484349221529954,essential_hit,0.7103140950916322
SLC41A2,-0.29940172349563643,0.06107537572092205,sensitivity_hit,1.2141338526718195,-0.2469932824102409,0.40049231852168155,target_non_hit,0.3974058093066823
