target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
AADACL2,0.3467826933045476,0.030515270908292612,resistance_hit,1.515482770113276,-0.3264950432167377,0.020320158999567,essential_hit,1.6920728981418383
AAMDC,0.8075109690870312,0.010445020506689585,resistance_hit,1.9810907030332765,-0.018382985563540455,0.8449772174657066,target_non_hit,0.07315500047316345
AARD,0.26312879573289266,0.021312782119720923,resistance_hit,1.6713598548199267,-0.26103341736998464,0.2339263932981488,target_non_hit,0.6309207751250875
AARS,-0.9768502908604733,0.12365902141971681,sensitivity_hit,0.9077741946291432,-3.50817682840732,0.0003098607487013994,essential_hit,3.5088334340931664
ABCA8,0.6704994040124416,0.030212825599186557,resistance_hit,1.5198086562311919,-0.3499634617772445,0.2515311757834094,target_non_hit,0.5994081790708734
ABCB1,0.21704290707841048,0.011957219585470557,resistance_hit,1.9223697951861476,-0.24291374110869385,0.010075455680106546,essential_hit,1.9967353030150865
ABCB5,0.5192806366014044,0.11391546756231676,resistance_hit,0.9434173029543591,-0.4157561553778438,0.22972717345419527,target_non_hit,0.6387876309119745
ABCB7,-0.8200064080968841,0.1854942828751982,sensitivity_hit,0.7316694712457892,-4.1864503166975595,1.4272116084650826e-08,essential_hit,7.845511630546549
ABCB9,-0.22492755410268783,0.002094039498174888,sensitivity_hit,2.679015130834054,0.20002570392096652,0.014759028283756699,target_non_hit,1.830942234985503
ABCC1,-0.3860347342634404,0.06741228443921501,sensitivity_hit,1.1712609554226259,0.15108152682798986,0.14233707004264728,target_non_hit,0.8466819782126694
ABCC11,0.41856618367715637,0.05691606922600585,resistance_hit,1.2447651010755043,0.15031083777417198,0.21368557059283422,target_non_hit,0.6702248031681027
ABCC2,0.46869445120036757,0.029909636526184273,resistance_hit,1.5241888646561321,-0.22839803336379488,0.3555953323108144,target_non_hit,0.4490439483906909
ABCF1,-0.35156826727035073,0.10740222653859409,sensitivity_hit,0.9689867152528319,-2.862449831546977,0.007915848035075371,essential_hit,2.10150255177763
ABL1,-0.39604239153051657,0.06621722593602455,sensitivity_hit,1.179029017270335,0.23606589449378287,0.032571612604085254,target_non_hit,1.4871607392024413
ABL2,0.4375827962125468,0.00827684210061635,resistance_hit,2.0821353298664076,-0.26603913684157005,0.06694192303443576,target_non_hit,1.1743018158615997
ABT1,-0.407708403007131,0.08143434711146208,sensitivity_hit,1.0891923811702127,-2.8542375272855374,0.0006816278409569015,essential_hit,3.166452679205237
ACAA2,-0.29790260821729564,0.029037890359478312,sensitivity_hit,1.537034938885109,-0.1286952058201652,0.9195424272613466,target_non_hit,0.03642822781753316
ACACA,-0.7263673570932069,0.09043132107483999,sensitivity_hit,1.0436811246788493,-1.1214133796825014,0.06118559563138599,essential_hit,1.2133508078235946
ACAD11,-0.49671401663669856,0.02776274601151737,sensitivity_hit,1.5565375800518944,-0.7028741868936887,0.002120779618168784,essential_hit,2.6735044590581407
ACAP1,-0.3247619476317521,0.07326056751309715,sensitivity_hit,1.1351297213955818,-0.16702349286476212,0.2931661532394606,target_non_hit,0.5328861715133263
ACAP2,-0.4433746790056582,0.11531256624642269,sensitivity_hit,0.9381233626610294,-1.4748393654633065,0.0460606862075123,essential_hit,1.3366695962476862
ACBD6,0.17413554910638557,0.002873111633956266,resistance_hit,2.5416474992884877,0.046530172665416814,0.34672461590043413,target_non_hit,0.4600153242789192
ACD,-0.8591353828074715,0.001639619317089859,sensitivity_hit,2.785256973707504,-1.48405505511664,0.00201150899554834,essential_hit,2.6964780209061576
ACLY,-0.7530053638609805,0.023959281138894426,sensitivity_hit,1.6205262164202412,-0.3053310869231032,0.25043998793639993,target_non_hit,0.6012963258067225
ACOT11,-0.4063290144833921,0.09223653675667277,sensitivity_hit,1.035097012041448,-1.3455271082866487,0.12477667709439955,essential_hit,0.9038665841711285
ACOX1,0.6310394412628866,0.00012975686790314938,resistance_hit,3.886869646092197,-0.4426653421378398,0.008107264551859618,essential_hit,2.0911256550895176
ACP1,0.32219276525199236,0.05260419617314251,resistance_hit,1.278979611318606,-1.4063504276765495,0.13896676608063982,essential_hit,0.8570890489078924
ACP2,-0.25017204131853993,0.03531991044299404,sensitivity_hit,1.4519804062882067,-0.18858826080349989,0.32205288409603755,target_non_hit,0.4920728072319146
ACTB,-0.6612981276735372,0.0015603186681634497,sensitivity_hit,2.8067866954330367,-0.8446716169666897,0.007640101365144265,essential_hit,2.116900879378397
ACTG1,-0.7484026086425553,0.0022352106552111267,sensitivity_hit,2.65068154095056,-0.8563507813031327,1.7539722462782715e-06,essential_hit,5.755977282910434
ACTL6A,-0.5949387661316385,0.11796037657205459,sensitivity_hit,0.9282638496934482,-2.3754768833135333,0.0012077438039839123,essential_hit,2.9180251818708354
ACTL6B,0.26549862164522536,0.013020824967493615,resistance_hit,1.885361499064282,0.061418918876647854,0.29266396538537603,target_non_hit,0.5336307473225781
ACTR3,-0.28343997866675935,0.053120698369592746,sensitivity_hit,1.2747362240002282,-1.3820648565947873,0.014252741565712655,essential_hit,1.8461015895262884
ACTR5,-0.9503205612006614,0.0015812471831212558,sensitivity_hit,2.8010002351439707,-1.5166286998258325,5.3410107011242665e-06,essential_hit,5.272376551887713
ACTR8,-0.8631963925632488,0.010662717345243867,sensitivity_hit,1.9721321032215557,-2.4493688663239657,0.00017834235930748915,essential_hit,3.748745492334471
ADAM10,-0.46629812276184224,0.1615119723497292,sensitivity_hit,0.7917952793223135,-0.27733121552359397,0.27842869691449296,target_non_hit,0.5552860051630197
