target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
COMTD1,0.6930093294855392,0.0163990346886796,resistance_hit,1.7851817154717087,-0.3150915203272289,0.1254478712759411,target_non_hit,0.9015367038269003
COPA,0.8080068399808962,0.09868394645867887,resistance_hit,1.0057534910129042,-3.078905172554812,2.3633904997519472e-05,essential_hit,4.62646451456062
COPB1,0.46977538852520273,0.06721947319285738,resistance_hit,1.1725048954715933,-2.027397117713983,0.0007461348210944497,essential_hit,3.127182691606311
COPS2,0.4488799710436996,0.07554218157894523,resistance_hit,1.1218104773584148,-1.7536161384692566,0.00013421878960505224,essential_hit,3.8721866820017485
COPS4,0.7692044430029287,0.014367552738541157,resistance_hit,1.8426172000397236,-3.0903357291476183,0.0006872448806772868,essential_hit,3.1628884865545355
COPS5,0.38229122450702724,0.01809754019212829,resistance_hit,1.7423804501905957,-2.0831900001344525,0.005481490712791738,essential_hit,2.261101317373485
COPS6,0.4128977247029346,0.041893526776765985,resistance_hit,1.3778530773275912,-2.6995724575910858,0.0005972572827858406,essential_hit,3.2238385458821117
COQ2,0.4463971789355819,0.08396362621702178,resistance_hit,1.0759088133955559,-0.8235109293431714,0.03447357859768699,essential_hit,1.4625136314583411
CORO1B,-0.2562143532728435,0.03667213991478616,sensitivity_hit,1.4356637470869087,0.10164003513532933,0.16787827213077156,target_non_hit,0.7750055093672253
COX10,0.5492281907788341,0.23613205237535373,resistance_hit,0.6268450581353817,-2.2838399079928333,0.011732113488088334,essential_hit,1.9306237446164651
COX11,0.4690097064825087,0.10915403342988661,resistance_hit,0.9619602117278296,-1.2030260763281024,0.0026414384075742724,essential_hit,2.578159511633292
COX15,0.3859952740865028,0.12478319998810468,resistance_hit,0.9038438813490568,-0.5117029414134999,0.26184290514935593,target_non_hit,0.5819591891721911
COX17,0.38530700928098893,0.10846157986100635,resistance_hit,0.9647240738824914,-1.0577309660105785,0.0063285725032419795,essential_hit,2.1986942400425606
COX18,0.6065721341681047,0.0030062882727330837,resistance_hit,2.5219693772904983,-0.6406758592946525,0.014077202263722942,essential_hit,1.8514836493245206
COX5A,0.6501857972484322,0.0320285050852744,resistance_hit,1.4944633313445244,-2.073640821303756,0.019471826076761387,essential_hit,1.7105933182348063
COX6B1,0.4986112406011813,0.061600965414151845,resistance_hit,1.2104124814921746,-1.6746518810545516,0.03164688479606821,essential_hit,1.4996690339077146
COX6C,0.5415342358355012,0.202948903390574,resistance_hit,0.6926132909971476,-1.8066183150993456,0.016072046662936552,essential_hit,1.7939288153447728
COX7C,0.665632826251144,0.22718966181562983,resistance_hit,0.6436114349265868,-2.830211057758225,0.007763388133852222,essential_hit,2.109948700558667
CPA1,-0.3640307988393506,0.04546219803892345,sensitivity_hit,1.3423495705226551,0.006878605474106199,0.5302883661492814,target_non_hit,0.27548790064419965
CPA3,0.2144811382969083,0.0341590156668916,resistance_hit,1.4664946525204037,-0.04460618929561111,0.8943378371052089,target_non_hit,0.048498394990308266
CPEB4,0.345842198555505,0.00950865797512189,resistance_hit,2.0218807738225197,-0.17043387490542933,0.6906490475700896,target_non_hit,0.16074258275943315
CPNE1,0.7868892789618935,0.0003777288853857395,resistance_hit,3.4228198028770938,-1.3836807261798585,0.022798262308414346,essential_hit,1.6420982538165099
CPSF3L,0.5765883930250404,0.14625262090457522,resistance_hit,0.8348963424478629,-0.882291064362935,0.17170748807164102,essential_hit,0.765210765076223
CPSF4,0.48361572297080235,0.0201684338990793,resistance_hit,1.6953278239188376,-2.3893642455947326,0.0006351663023689206,essential_hit,3.197112550699715
