,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
ALS2CL,ALS2CL,0.28484649280510155,0.006697230036985395,resistance_hit,2.1741047836265173,-0.23172022799228179,0.10906793038149841,target_non_hit,0.9623029277411719
ALX3,ALX3,-0.2816649990905186,0.09056248264231635,sensitivity_hit,1.043051680423916,0.09158111263100792,0.5210983832475058,target_non_hit,0.2830802742670829
AMBRA1,AMBRA1,0.26503948630812335,0.04249173789607832,resistance_hit,1.371695506066474,-0.062059423073423936,0.7642615441564735,target_non_hit,0.11675799254222083
AMPD2,AMPD2,-0.26845314386529634,0.09488241950348471,sensitivity_hit,1.0228142493211403,0.24298678852719627,0.023686503845703942,up_hit,1.625499036895175
ANAPC15,ANAPC15,-0.18327431255715462,0.02417464223523921,sensitivity_hit,1.616639944397438,0.14617193300230844,0.09462673523858202,target_non_hit,1.023986143448212
ANGPTL6,ANGPTL6,-0.3562441789682144,0.03776297779129984,sensitivity_hit,1.4229337668279032,0.1793363308110504,0.3164746806920565,target_non_hit,0.49966102964529385
ANKRD11,ANKRD11,-0.340665556079756,0.143356448755948,sensitivity_hit,0.8435827659464475,0.08969151012524179,0.21397270624670778,target_non_hit,0.6696416204938664
ANKRD13D,ANKRD13D,0.29272274477552074,0.014667432384873712,resistance_hit,1.833645905153146,-0.1326465616003416,0.35626454894491516,target_non_hit,0.44822739113086896
ANKRD2,ANKRD2,0.34166027743949695,0.16492561941455225,resistance_hit,0.7827118761556988,-0.22088999046153912,0.38218366490352645,target_non_hit,0.4177278792743782
ANKRD35,ANKRD35,-0.30429437461439274,0.029981286919457346,sensitivity_hit,1.5231497293922214,0.2219274124593816,0.029636572511385417,up_hit,1.5281720242238852
ANKRD37,ANKRD37,0.20724380272752452,0.05698338989155105,resistance_hit,1.24425171853277,-0.18879246767679594,0.22061744967254712,target_non_hit,0.6563601401424793
ANKRD44,ANKRD44,0.17035608276506142,0.004734773266440145,resistance_hit,2.324700813174237,0.23212625204334478,0.09676208781238899,target_non_hit,1.0142947695410631
ANKRD55,ANKRD55,0.31487177252356996,0.013631680186600369,resistance_hit,1.8654506114582419,-0.22384195498459913,0.2909760995057396,target_non_hit,0.5361426820761405
ANKRD6,ANKRD6,0.2248082410774946,0.023862960514575666,resistance_hit,1.6222756773721179,-0.2753132706863897,0.06399491396293563,essential_hit,1.1938545404786736
ANKRD60,ANKRD60,-0.26427550008967654,0.05315954058571482,sensitivity_hit,1.2744187809639014,0.01803190413789757,0.9111447549886547,target_non_hit,0.04041262050372711
ANKRD65,ANKRD65,-0.2198696817308011,0.04794754067183106,sensitivity_hit,1.319233663780999,-0.06770135461096238,0.3864032054238657,target_non_hit,0.4129592795336589
ANXA2,ANXA2,-0.2123113336437686,0.0222835783514463,sensitivity_hit,1.6520150678293894,-0.14843885494427767,0.29170589879926395,target_non_hit,0.5350547886017235
AP1AR,AP1AR,-0.36111713721829464,0.09984107484098481,sensitivity_hit,1.0006907522310027,0.02308592731142589,0.45487674282131674,target_non_hit,0.34210626744037526
AP5Z1,AP5Z1,-0.2503221041193167,0.029693678797510708,sensitivity_hit,1.527335993630456,0.1910367969790873,0.06108199761268261,target_non_hit,1.214086768308826
APC,APC,0.2849958324870722,0.12110626623254556,resistance_hit,0.9168333851822071,-0.29067147159447276,0.0010803160342503788,essential_hit,2.9664491779821955
APLP1,APLP1,-0.28917191773051015,0.02812638730777096,sensitivity_hit,1.5508860471827852,0.20949519253711144,0.030010321965809866,up_hit,1.5227293452207817
APOBEC3A,APOBEC3A,-0.5979152989896228,0.06670053649715826,sensitivity_hit,1.1758706728777788,-0.6560721638386848,0.26396048013536216,essential_hit,0.5784610903419324
APOC2,APOC2,0.19738143208876271,0.0348349017760764,resistance_hit,1.457985409707226,0.025026712961904174,0.5602528887476969,target_non_hit,0.2516158954998178
APOE,APOE,0.22784528184649014,0.04913608436005037,resistance_hit,1.3085994552751328,-0.2713382967011168,0.16135773408844786,target_non_hit,0.792210213455387
APOH,APOH,-0.27958242403420347,0.008877065593191819,sensitivity_hit,2.051730571078811,0.1345909137568538,0.12439934337831132,target_non_hit,0.9051819119918938
APOM,APOM,-0.32347114680758704,0.12877753751232993,sensitivity_hit,0.8901598837557114,0.216539052662303,0.30001066925437975,target_non_hit,0.5228633002273041
APPL2,APPL2,-0.2557997854945837,0.061818041880010645,sensitivity_hit,1.208884755568,0.1749169843474737,0.12169553201493534,target_non_hit,0.9147253663622039
ARG1,ARG1,0.21702308661524997,0.012254600833196115,resistance_hit,1.9117008303738454,-0.06355699484079953,0.5112309134805616,target_non_hit,0.2913828928228505
ARHGAP25,ARHGAP25,0.23256794139749074,0.04143630834595655,resistance_hit,1.382618943812951,-0.2521886879285636,0.30999786338682583,target_non_hit,0.5086412994641443
ARHGAP39,ARHGAP39,-0.36421612182827295,0.02128162938181782,sensitivity_hit,1.6719951242885231,0.19218264263177312,0.2486941232674868,target_non_hit,0.6043344771452508
ARHGEF37,ARHGEF37,-0.285762934728119,0.091522356086403,sensitivity_hit,1.038472808239066,0.09983199271501302,0.4211340829218905,target_non_hit,0.37557960914749894
ARHGEF39,ARHGEF39,0.2458965955847671,0.01297645502156789,resistance_hit,1.8868439342571972,-0.2799172901405373,0.1964209781929835,target_non_hit,0.7068121304649878
ARNT2,ARNT2,0.4770251603916913,0.1182736437535571,resistance_hit,0.9271120233151049,-0.22617705197564733,0.3021934797548798,target_non_hit,0.5197149104040918
ARPC4-TTLL3,ARPC4-TTLL3,0.18119436647455997,0.02536441120669762,resistance_hit,1.5957752146653281,-0.07715540453394502,0.7646865439314962,target_non_hit,0.11651655195533066
ARRDC2,ARRDC2,0.22899834671430833,0.015276987190686068,resistance_hit,1.8159622855163782,-0.1036295081791246,0.003033728082197785,essential_hit,2.5180233482998746
ARSB,ARSB,-0.17573250695689957,0.026786238846214828,sensitivity_hit,1.5720882629878474,0.006459275451045817,0.6084548792008986,target_non_hit,0.21577162193781804
ART3,ART3,0.14122648420125827,0.004393343089069367,resistance_hit,2.3572048800782976,0.1623335556143184,0.018141911833124132,up_hit,1.741316947991178
ASAH2B,ASAH2B,-0.2829167153392295,0.009114546865241139,sensitivity_hit,2.0402649176636523,0.23709449441622107,0.032706960156460775,up_hit,1.4853598181074648
ASAP3,ASAP3,-0.1824863439436347,0.004645853269551958,sensitivity_hit,2.3329345106852033,0.17512843669129433,0.04006616253121271,target_non_hit,1.3972222515610087
ASCL4,ASCL4,0.23819345455296048,0.07896657712199479,resistance_hit,1.1025566864677154,-0.13002093606715062,0.25809080666642314,target_non_hit,0.5882274649840328
ASIC3,ASIC3,0.30156226429345995,0.1115250560119032,resistance_hit,0.9526275499679474,0.09957222121063285,0.6848215593554657,target_non_hit,0.16442257578165193
ASL,ASL,-0.2779731392713088,0.035793567692141724,sensitivity_hit,1.4461950115348705,0.03418727533024354,0.9351665284949323,target_non_hit,0.02911104584759997
ASTL,ASTL,0.3087475357412564,0.033521358417160675,resistance_hit,1.474678390366247,-0.2017967849176229,0.03733842334181694,essential_hit,1.4278440245874062
ATAD3A,ATAD3A,0.28403241603056034,0.053256787554302215,resistance_hit,1.273625033719772,-0.09381144163146142,0.32757236141938334,target_non_hit,0.48469274851545774
ATF2,ATF2,-0.20297873073125614,0.014202499037573263,sensitivity_hit,1.847635231480497,0.07123250441546929,0.20903572901050363,target_non_hit,0.6797794766356849
ATF7,ATF7,-0.30348218339951494,0.06506257845922432,sensitivity_hit,1.1866687294276153,0.17500861876523435,0.05452967349641305,target_non_hit,1.2633671027006839
ATG16L2,ATG16L2,-0.278539074051887,0.020772210220863337,sensitivity_hit,1.682517290867134,0.06555738127799327,0.5169639688309384,target_non_hit,0.2865397251521048
ATG7,ATG7,-0.18016911841074487,0.0002865521458340673,sensitivity_hit,3.542796334997524,0.2508664994631428,0.16474613750445996,target_non_hit,0.7831847587076303
ATHL1,ATHL1,0.2792771420433319,0.054906174607618326,resistance_hit,1.260378813159597,-0.15238174147836236,0.08259377105254959,target_non_hit,1.083052704489687
ATOH8,ATOH8,-0.22543862624294597,0.014115215220937843,sensitivity_hit,1.8503124955862713,0.11109198787671026,0.2304552795841897,target_non_hit,0.6374133380145498
ATP2C1,ATP2C1,-0.3338588313452509,0.07696930594302269,sensitivity_hit,1.1136824295958327,0.1455466961282689,0.15681124363561097,target_non_hit,0.8046228008745606
ATP5E,ATP5E,0.21401406508080711,0.04161904185069081,resistance_hit,1.380707922292285,-0.08576966291903283,0.36076526339253223,target_non_hit,0.44277528555138335
ATP6V0D1,ATP6V0D1,-0.20083605023424234,0.006671083691903729,sensitivity_hit,2.1758036108833223,-0.012510991512929337,0.7387385313008321,target_non_hit,0.13150924835288882
ATXN10,ATXN10,-0.2145536183705842,0.05265236966780171,sensitivity_hit,1.2785820782203499,0.028450577187117077,0.1643347331756429,target_non_hit,0.7842706360030738
ATXN2L,ATXN2L,-0.22729020208375625,0.06519214641989364,sensitivity_hit,1.1858047197886252,-0.005377471729113736,0.5986421642032671,target_non_hit,0.2228326977264928
AVIL,AVIL,-0.25194539507686287,0.028592706194912623,sensitivity_hit,1.5437447383147107,0.16580399935861875,0.05547330107035525,target_non_hit,1.2559159896289553
B3GALT5,B3GALT5,0.25461450614584596,0.032446487800293695,resistance_hit,1.4888323069222906,0.15969371864457602,0.038001212927741786,target_non_hit,1.4202025412932322
B3GAT1,B3GAT1,0.24478071315142902,0.04697418915836035,resistance_hit,1.3281407077061815,-0.07143855250721624,0.5267141328896642,target_non_hit,0.27842502841744227
B3GNT2,B3GNT2,0.2231509028650883,0.05087094849823325,resistance_hit,1.2935301647923028,-0.03058241772174893,0.9653945241559245,target_non_hit,0.015295168885475002
B9D2,B9D2,-0.19350901460395242,0.026064258977448074,sensitivity_hit,1.5839546178146533,-0.04027697677164118,0.9604044168516459,target_non_hit,0.01754585131192167
BAG2,BAG2,-0.20593218984768313,0.016797797895313153,sensitivity_hit,1.7747476483097555,0.06694164416067287,0.3935170075075926,target_non_hit,0.40503649302008393
BAHCC1,BAHCC1,0.3038600082088463,0.03432593196816554,resistance_hit,1.4643776625941358,-0.2744762043395867,0.3017261702346134,target_non_hit,0.5203870196375041
BAZ2A,BAZ2A,-0.3189565973491071,0.014216148521454898,sensitivity_hit,1.8472180479411224,-0.16229398313204632,0.15426930465923688,target_non_hit,0.8117204779761145
BCAP29,BCAP29,-0.29663084667968115,0.11607021437005748,sensitivity_hit,0.9352792134599536,0.05411259549841141,0.4100584975735101,target_non_hit,0.387154183862739
BCAT1,BCAT1,-0.20339744846230445,0.0169459032448385,sensitivity_hit,1.770935277591162,0.1121483857552148,0.11530055753455995,target_non_hit,0.9381685926741004
BCHE,BCHE,-0.2047951573354275,0.006859103475113898,sensitivity_hit,2.163732645409189,0.21745399473141358,0.016811574122897358,up_hit,1.7743916202379968
BEGAIN,BEGAIN,0.1757814158753801,0.0007067044933253878,resistance_hit,3.150762147371824,-0.13944091933951638,0.16827093370381385,target_non_hit,0.7739908954456051
BHMT2,BHMT2,0.1426412169503631,0.00910205837454245,resistance_hit,2.0408603835450316,-0.07711615146346566,0.9480577053508017,target_non_hit,0.02316522769071269
BICD2,BICD2,-0.25327030672867085,0.004599675029023531,sensitivity_hit,2.3372728505113236,0.07965017751915049,0.18127396385520375,target_non_hit,0.7416645685796512
BIRC6,BIRC6,-0.32095573060794474,0.08987585676595228,sensitivity_hit,1.0463569565595274,-0.012159168038205456,0.9851045148838755,target_non_hit,0.006517690487753704
BIRC8,BIRC8,-0.26645293385181973,0.08591847241015789,sensitivity_hit,1.0659134531265575,0.026337667812503796,0.05951480959085113,target_non_hit,1.2253749515271064
BLVRA,BLVRA,-0.2920874876114909,0.12240618692779517,sensitivity_hit,0.9121966305507898,0.1650989486585305,0.21811008532784196,target_non_hit,0.6613242523444379
BMP7,BMP7,0.230267223543328,0.012231997624956099,resistance_hit,1.9125026119211581,-0.12482515268933951,0.06929773289546481,target_non_hit,1.159280973282782
BNC1,BNC1,-0.29029112916625505,0.0014398533256896517,sensitivity_hit,2.841681746160295,0.1647928642727979,0.0026055337677697177,up_hit,2.5841032939955797
BRD4,BRD4,-0.30104196412554646,0.054646353295329485,sensitivity_hit,1.2624388144381247,0.24631603905338798,0.08224673024455219,up_hit,1.0848813586056463
BRMS1L,BRMS1L,-0.2118253873442768,0.06034400482696328,sensitivity_hit,1.2193658705525618,0.12256952363110507,0.10164871546632631,target_non_hit,0.9928981051657474
BSPRY,BSPRY,-0.22935004633430042,0.017881057339245117,sensitivity_hit,1.7476068041629857,0.08754969220440827,0.4016288750359901,target_non_hit,0.39617507121663703
BTBD10,BTBD10,-0.2916000348791495,0.0856135824309973,sensitivity_hit,1.0674573298684829,0.10070905347633403,0.6328919524012735,target_non_hit,0.19867042660375978
BTBD3,BTBD3,-0.22454882616747826,0.05858490704426612,sensitivity_hit,1.2322142548293147,0.02825183896797956,0.5710111193070763,target_non_hit,0.24335543464962062
BTF3,BTF3,0.19210097374211946,0.01182299210753865,resistance_hit,1.9272726003287628,-0.20543438576385675,0.002695029082504831,essential_hit,2.56943654390833
BTG4,BTG4,-0.2853192028531592,0.0737286087665735,sensitivity_hit,1.132363961006717,0.18462871706529368,0.1418480185218548,target_non_hit,0.8481767264950936
BTN1A1,BTN1A1,0.14117800063127817,0.01102802831885176,resistance_hit,1.9575021273409046,-0.19964503656194546,0.34737820604811703,target_non_hit,0.4591974319739653
C10orf118,C10orf118,-0.20246785092832909,0.02894321074973117,sensitivity_hit,1.5384532930668346,0.10823829109663545,0.0627223317756007,target_non_hit,1.202577804621251
C11orf21,C11orf21,0.1307258020802271,0.009486248726095133,resistance_hit,2.0229054924867533,0.036812591585370015,0.20168756258654258,target_non_hit,0.695320882484194
C12orf73,C12orf73,0.19090551280614707,0.034040519577845194,resistance_hit,1.4680038196782554,-0.1440076970766168,0.10838363474933792,target_non_hit,0.9650362885966383
C14orf183,C14orf183,-0.274559958800561,0.019468263860549503,sensitivity_hit,1.7106727762355953,0.2880757428127625,0.09302751187951187,up_hit,1.0313885945589605
C14orf93,C14orf93,-0.2131657302586755,0.033889037074274965,sensitivity_hit,1.4699407710643655,0.10878796913973421,0.49677961272418114,target_non_hit,0.3038362354221917
C16orf58,C16orf58,-0.2718034223443378,0.007784858150328628,sensitivity_hit,2.1087492964023205,0.13480953916301472,0.038528044491288785,target_non_hit,1.414223033244842
C17orf107,C17orf107,-0.23620782464769471,0.0815557542273047,sensitivity_hit,1.0885453915703205,0.030601813099923564,0.4494569261696755,target_non_hit,0.34731192266974675
C17orf64,C17orf64,0.32296989137394433,0.1403198912264511,resistance_hit,0.8528807606354633,0.048303046598457,0.5225387669796091,target_non_hit,0.2818814838565838
C19orf45,C19orf45,0.2567424988233083,0.051026775723589164,resistance_hit,1.2922018729707863,-0.19555650277534506,0.09597482678656227,target_non_hit,1.0178426630157993
C19orf59,C19orf59,-0.16315660165602472,0.02413498089557421,sensitivity_hit,1.617353040617818,-0.005898927147671411,0.5515719349284164,target_non_hit,0.2583978396967052
C19orf67,C19orf67,-0.2742107627997091,0.05680175427004981,sensitivity_hit,1.2456382512953639,0.10147429129876961,0.22016349597508972,target_non_hit,0.6572546872298486
C19orf71,C19orf71,-0.20783255886453608,0.03030974608366727,sensitivity_hit,1.518417701868078,-0.03895906095590126,0.6803142474337904,target_non_hit,0.16729043376222474
C1QTNF2,C1QTNF2,-0.3064836706820519,0.026282489636769362,sensitivity_hit,1.5803334981572086,-0.0033462777475848546,0.5857067848799283,target_non_hit,0.23231974503667008
C1orf198,C1orf198,-0.4670243825427744,0.06118251037130951,sensitivity_hit,1.2133727075075973,-0.20833493688113455,0.007694493194831809,essential_hit,2.1138199801127393
C1orf210,C1orf210,0.2733560838098577,0.006517375042456983,resistance_hit,2.185927286802003,-0.16798535565513953,0.029348653940761475,essential_hit,1.5324118126277895
C1orf216,C1orf216,0.1317583525060598,0.005958982511318897,resistance_hit,2.2248278891596813,-0.23962828168942588,0.03910668303634908,essential_hit,1.4077490186196053
C1orf227,C1orf227,-0.32944907619088565,0.06570160376894295,sensitivity_hit,1.1824240292301544,0.16304601704252134,0.15372324567831783,target_non_hit,0.8132604545140734
C20orf197,C20orf197,-0.2880203981635298,0.015292691240245028,sensitivity_hit,1.815516079797705,0.08516900702920172,0.23573054711988445,target_non_hit,0.6275841358210255
C2orf16,C2orf16,-0.12466137272368005,0.008496195371556924,sensitivity_hit,2.0707755094672287,-0.011031344842854432,0.9380521583350957,target_non_hit,0.02777301295638747
C2orf27B,C2orf27B,-0.309834265596528,0.09871024672999462,sensitivity_hit,1.0056377625551611,0.10491964327837167,0.14960499136566072,target_non_hit,0.8250539165891934
C3orf14,C3orf14,-0.2742178901720183,0.03360619216336006,sensitivity_hit,1.4735806936039182,0.059013973394857366,0.2693475353988483,target_non_hit,0.5696869940091616
C3orf20,C3orf20,0.23122193154526194,0.06301563839594344,resistance_hit,1.2005516596533932,0.07526779172584035,0.7530745408832434,target_non_hit,0.12316203430121486
C5,C5,-0.140807119808656,0.006109512293951045,sensitivity_hit,2.213993456942333,0.17910841392594,0.044384973946753066,target_non_hit,1.352764030707302
C5orf30,C5orf30,-0.36253780634022387,0.06550731530586153,sensitivity_hit,1.1837101989460437,0.004900284351307367,0.5756167761350253,target_non_hit,0.23986655720121178
C5orf51,C5orf51,0.2378454474012095,0.027878525089261363,resistance_hit,1.5547302062748458,-0.11340137904237906,0.25088969318987175,target_non_hit,0.6005171795889637
C5orf58,C5orf58,-0.24077637301751173,0.05931682299912733,sensitivity_hit,1.2268221177734104,0.0798364350595439,0.2808419076871112,target_non_hit,0.5515380855762186
C8orf86,C8orf86,-0.21343038001850298,0.04773356634600001,sensitivity_hit,1.3211761167226506,0.08024989935544546,0.3083872270086935,target_non_hit,0.5109036181519493
C9orf131,C9orf131,-0.5250307342856478,0.16210314955514896,sensitivity_hit,0.790208547019878,0.25165801858111525,0.15197953621879695,target_non_hit,0.8182148851181141
CACNA1C,CACNA1C,0.18872294137544218,0.03663854304347628,resistance_hit,1.436061804675565,-0.23206728305649538,0.49332454287654554,target_non_hit,0.3068672778670478
CACNA2D3,CACNA2D3,0.23261916346016834,0.017470057975662083,resistance_hit,1.7577056537767515,-0.27647416386079904,0.23587975222578042,target_non_hit,0.6273093370881976
CALCA,CALCA,-0.2846439416783566,0.12144124799322405,sensitivity_hit,0.915633778390412,0.09558074530477878,0.4009418341455137,target_non_hit,0.3969186272349376
CALM1,CALM1,-0.20910788527573665,0.00689004098437976,sensitivity_hit,2.1617781947488277,0.12048427017756591,0.3285734363242411,target_non_hit,0.48336755022574046
CAMSAP3,CAMSAP3,-0.3398178407768541,0.1205582658094832,sensitivity_hit,0.9188030078300279,0.24479378283872885,0.10708054006185848,target_non_hit,0.9702894471106788
CAPN6,CAPN6,0.2028431739384855,0.014578015731420344,resistance_hit,1.8363015854515548,-0.17339551339110493,0.014653835779876459,essential_hit,1.8340486797475455
CAPSL,CAPSL,-0.26715749246020515,0.08073956542788746,sensitivity_hit,1.0929135924632123,0.28219320704043227,0.08986873136051905,up_hit,1.0463913890205527
CARS,CARS,-0.19153794867735266,0.0006276927629761114,sensitivity_hit,3.2022528785464517,0.11976562977275525,0.1825961133883132,target_non_hit,0.7385084707884276
CASP5,CASP5,-0.33970059909626354,0.0904990617769558,sensitivity_hit,1.0433559231948302,0.12243279218290404,0.2667610419657722,target_non_hit,0.5738775949004777
CBLN4,CBLN4,0.26643828872178626,0.08598562492422479,resistance_hit,1.0655741480344638,-0.11767668298732037,0.33179245544558134,target_non_hit,0.47913349352445084
CBX1,CBX1,-0.19303195959452424,0.016152022976036188,sensitivity_hit,1.7917730762858983,0.26598568522061655,0.07568943135989714,up_hit,1.1209647575212056
CBX2,CBX2,-0.34985057298757766,0.08365330475668722,sensitivity_hit,1.0775168973884592,0.07898481949056506,0.28665153346937844,target_non_hit,0.5426457305838537
CBX4,CBX4,0.25754861977721993,0.024129783088830542,resistance_hit,1.617446582100637,0.4317490177767927,0.05510387912958176,up_hit,1.258817827186827
CCDC104,CCDC104,0.3059628265562185,0.06278102745787344,resistance_hit,1.2021715810279252,-0.031411153067818574,0.8702176050619553,target_non_hit,0.06037213489767934
CCDC121,CCDC121,0.29110407775962016,0.0021868076690357975,resistance_hit,2.660189411726663,-0.36198493123616515,0.008530003969193267,essential_hit,2.06905076674592
CCDC152,CCDC152,-0.35490625688423805,0.11179168087215478,sensitivity_hit,0.9515905138534005,0.2017755383364165,0.09302329917656159,target_non_hit,1.031408261806151
CCDC179,CCDC179,0.22224235342945983,0.0021498471472024307,resistance_hit,2.6675924170548,-0.1680912512773768,0.13395990367618635,target_non_hit,0.8730251734113271
CCDC33,CCDC33,0.22103674694436096,0.0662968431316448,resistance_hit,1.1785071509790588,0.026928280693987894,0.5928299249924822,target_non_hit,0.2270698820680559
CCDC57,CCDC57,0.2586744660456593,0.02809109971302865,resistance_hit,1.5514312586641625,-0.22386985091067965,0.04711299364384635,essential_hit,1.3268592990371577
CCDC60,CCDC60,-0.24761469188659171,0.027014804585834787,sensitivity_hit,1.5683981696239742,0.0013006449863487053,0.4361829258607065,target_non_hit,0.36033133864179484
CCDC65,CCDC65,0.23230862957255768,0.08007859325399565,resistance_hit,1.096483564741941,-0.429744367562997,0.051957137674354364,essential_hit,1.2843547822809525
CCDC71,CCDC71,0.3505139183087603,0.015526008907787764,resistance_hit,1.80894016900334,-0.15379250092400376,0.003315467265820391,essential_hit,2.4794552555950586
CCIN,CCIN,0.2904455262146192,0.03925679029222849,resistance_hit,1.4060852120044396,-0.3594528345080222,0.06743529070465769,essential_hit,1.1711127659692042
CCL4,CCL4,0.22507317395647122,0.03920130779072157,resistance_hit,1.4066994442851595,0.04467782410949125,0.3845833228361463,target_non_hit,0.415009552539745
CCNA2,CCNA2,-0.43331721906597515,0.029639967949677225,sensitivity_hit,1.5281222703042427,-0.12274841050900687,0.6376687944950371,target_non_hit,0.19540483549856955
CCNB2,CCNB2,0.24633632526687363,0.07704184585701138,resistance_hit,1.1132733204329641,-0.1700804163752855,0.0047614103904507375,essential_hit,2.3222643846613766
CCNF,CCNF,0.17059258858636342,0.03191358299600244,resistance_hit,1.4960244340378412,-0.19919341917614522,0.14303884023704252,target_non_hit,0.8445460198058103
CCP110,CCP110,-0.22192876261244296,0.022800846578833973,sensitivity_hit,1.642049027662246,-0.09943865206420337,0.6009128748811905,target_non_hit,0.22118849089447407
CCR6,CCR6,-0.2563392069398418,0.08540039913668115,sensitivity_hit,1.0685400995398817,-0.010846495513638033,0.6599020924027208,target_non_hit,0.1805204945845134
CD109,CD109,0.2532198916440291,0.058976083450503765,resistance_hit,1.229324071938712,-0.3497497866002283,0.05140062032293575,essential_hit,1.2890316397361958
CDC25B,CDC25B,-0.4698682731310768,0.23914106433062057,sensitivity_hit,0.6213458421991064,-0.06209217627152815,0.7379367480054088,target_non_hit,0.1319808619838381
CDC42EP1,CDC42EP1,-0.3207536582928621,0.03943460126341903,sensitivity_hit,1.404122546114039,0.0679989150295454,0.251928192996779,target_non_hit,0.5987232283820207
CDC6,CDC6,-0.24764826828439043,0.01408744177219401,sensitivity_hit,1.8511678660171482,0.14129445025824072,0.2813517261165785,target_non_hit,0.5507504160685256
CDC73,CDC73,-0.29414874807588376,0.133441804400132,sensitivity_hit,0.8747080941364754,-0.05659285069181852,0.6690888193133098,target_non_hit,0.17451622725867025
CDK13,CDK13,-0.1690688361351865,0.011807606939325276,sensitivity_hit,1.9278381124081712,-0.027854546695939675,0.6816439297039738,target_non_hit,0.16644242849187954
CDK16,CDK16,-0.2114400829867534,0.05575233038002746,sensitivity_hit,1.2537369749159508,-0.04846232613015052,0.9051576236263951,target_non_hit,0.043275786418607014
CDK5RAP3,CDK5RAP3,0.2549789657505614,0.05716083080135422,resistance_hit,1.2429014676028731,-0.11605449443262383,0.7057938512913233,target_non_hit,0.15132212943011705
CDSN,CDSN,0.18408149284830375,0.021739313243599557,resistance_hit,1.662754179625349,-0.2001100702865243,0.10721476684576835,target_non_hit,0.969745394512977
CELA1,CELA1,-0.19124223087013212,0.027681401087132632,sensitivity_hit,1.557811931953323,-0.013587641776323286,0.805347837156519,target_non_hit,0.09401650332149236
CELF6,CELF6,-0.2252305042312613,0.05649005591448736,sensitivity_hit,1.2480279953939384,0.15905875420535617,0.07047296986861978,target_non_hit,1.1519774260992144
CENPM,CENPM,-0.24095302542553534,0.025618351496086877,sensitivity_hit,1.5914488199147947,0.04087861103667537,0.9097877155487947,target_non_hit,0.04105993154803992
CEP95,CEP95,-0.30529714142531655,0.04216060793075237,sensitivity_hit,1.3750931354836595,0.12097321063876887,0.20732812318352098,target_non_hit,0.6833417836996368
CFD,CFD,0.3680830698630982,0.04166906614602711,resistance_hit,1.380186232496212,-0.17949725784902912,0.4279269464243567,target_non_hit,0.36863036526895276
CHADL,CHADL,0.23079072662704161,0.020256881679645938,resistance_hit,1.6934274086082426,-0.043995785373152074,0.702806053790596,target_non_hit,0.15316450625965797
CHMP4A,CHMP4A,0.3042724517934318,0.13728409800560273,resistance_hit,0.8623797653734534,-0.22712798871047588,0.16559336619360315,target_non_hit,0.7809570653966672
CHRD,CHRD,0.16569660630208669,0.01789678461441798,resistance_hit,1.7472249885536633,-0.20839966812931218,0.3038684683881564,target_non_hit,0.5173143631497367
CHRNA7,CHRNA7,-0.2833879053538609,0.08631403437478505,sensitivity_hit,1.0639185837056282,0.08555079651723456,0.4751458713782819,target_non_hit,0.32317304004007114
CHST4,CHST4,0.16866400452788088,0.006203244362999463,resistance_hit,2.2073811104339485,-0.24253239447046435,0.2522999612516155,target_non_hit,0.5980828161816361
CILP2,CILP2,-0.1948978277250646,0.013359245688210002,sensitivity_hit,1.8742180630203846,0.09284647709900422,0.013829047394192943,target_non_hit,1.8592077349806564
CISH,CISH,-0.25437045293060834,0.03415733405857488,sensitivity_hit,1.466516032855148,0.15878357657520384,0.5440313228915616,target_non_hit,0.2643760948471424
CLASP1,CLASP1,0.3438573445639192,0.12799677539777346,resistance_hit,0.8928009713255186,-0.33391608284750934,0.12412785138275083,essential_hit,0.9061307620569152
CLDN11,CLDN11,-0.262268332077815,0.032494575841523286,sensitivity_hit,1.488189127596376,0.1964255351346281,0.12898892362137,target_non_hit,0.8894475813026843
CLDN5,CLDN5,0.2181425424982084,0.03597271931158054,resistance_hit,1.444026731006191,-0.14457836618362663,0.2951782509634561,target_non_hit,0.5299156449334328
CLEC9A,CLEC9A,-0.2947174037142881,0.005484910143250435,sensitivity_hit,2.2608304828769006,0.15823692663893732,0.1176471601587385,target_non_hit,0.9294185516352158
CLU,CLU,-0.3485032695588656,0.1394662316870325,sensitivity_hit,0.8555309333744225,0.1261938544709714,0.3789764399194141,target_non_hit,0.42138778826684914
CMAS,CMAS,-0.26239137486948955,0.03160924303235218,sensitivity_hit,1.500185904375819,0.11603676481304337,0.2861547547950521,target_non_hit,0.543399033386214
CMBL,CMBL,-0.16303984792317708,0.012073115034573341,sensitivity_hit,1.918180661320638,0.07288911469189892,0.1996619452887733,target_non_hit,0.6997047019093633
CNFN,CNFN,0.3303652349344146,0.11994497623791081,resistance_hit,0.9210179372571682,-0.28713340125977105,0.27761335308876156,target_non_hit,0.5565596483277938
CNGA1,CNGA1,-0.16020651121408847,0.022529594330938974,sensitivity_hit,1.6472466281350606,0.1842670247833409,0.05255194803286426,target_non_hit,1.2794111806016213
CNOT2,CNOT2,0.2866819552013453,0.04553724554411016,resistance_hit,1.3416332425213173,-0.11557986806547138,0.34294328781651734,target_non_hit,0.4647776928573243
CNPY1,CNPY1,0.41940458217945853,0.02240127943001837,resistance_hit,1.6497271765975812,-0.2578279112542434,0.31029790853363903,target_non_hit,0.5082211516325946
